"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34"
407295.706,399641.7772,378941.5134,386351.0727,364535.1548,343922.419,350982.1429,338204.1836,391151.2617,334788.675,355204.7767,333217.0458,378346.9199,384575.058,367568.3788,339677.7003,382646.29305,344593.16325,344210.91125,353623.03955
734388.265,830695.8436,836842.7799,816306.5448,601769.075,659373.2842,683946.2622,667423.8767,643374.5597,695019.4799,730273.4802,698980.7836,774289.903,846020.4737,883377.1302,908189.4811,826574.66235,675685.06945,714627.1319,895783.30565
888786.6453,1147976.93,1103314.505,1011930.628,936500.4289,1091113.16,1095155.557,982492.3729,938125.3809,1071779.207,1112984.405,1017971.639,890584.8764,1094679.55,1070143.541,1025992.227,1057622.5665,1038823.96495,1065478.022,1048067.884
3823932.265,5939695.685,9004019.477,8004529.395,3645618.415,6495461.61,9553897.252,10185600.56,3094724.086,5595434.696,9123012.005,9500525.951,3298077.817,7716276.345,10822446.21,12122576.5,8504274.436,9869748.906,9311768.978,11472511.355
7549822.367,7875645.57,7834010.729,5902440.761,12850719.66,11948093.32,11920359.69,11271012.15,7259954.966,7836456.025,8239779.063,6948735.6,8202757.574,7735189.595,8722081.618,7813925.403,6868225.745,11595685.92,7594257.3315,8268003.5105
1084886.025,1162029.858,1354428.927,1475848.708,1128453.344,1127543.631,1190283.337,1183746.203,1150678.692,1171000.732,1249449.488,1195076.465,1104668.466,1178174.743,1271255.917,1303826.245,1415138.8175,1187014.77,1222262.9765,1287541.081
884947.7155,910883.2761,977316.4159,1011496.213,834730.3929,983825.3927,981041.78,1007003.921,833623.0456,1014795.691,1006949.184,955220.1585,664446.2372,855072.0641,804320.774,864894.3606,994406.31445,994022.8505,981084.67125,834607.5673
1419150.505,1603020.349,1745055.589,1831114.719,1313375.883,1330678.726,1547196.772,1487035.585,1294241.075,1449269.419,1564317.435,1536813.143,1236444.439,1415420.548,1693196.555,1742638.417,1788085.154,1517116.1785,1550565.289,1717917.486
23535835.27,35927344.14,39397713.36,33576451.18,22606106.45,32253131.54,34187184.57,31483749.84,20930066.09,36780478.74,42473641.42,43841373.51,14350298.38,33768488.51,36731545.25,34276443.41,36487082.27,32835467.205,43157507.465,35503994.33
701280.0796,693000.9063,686368.8938,633551.3733,734042.2187,740930.6523,669832.0757,660781.7668,648426.1774,696302.1943,673890.3846,654954.8026,616279.3608,718796.8716,681712.9595,675207.1137,659960.13355,665306.92125,664422.5936,678460.0366
3177501.116,3333253.797,3224400.854,3091234.364,2996269.703,2948279.34,2862886.698,2774186.029,3135442.138,3102742.31,3157458.036,2892898.772,3113402.498,3147167.3,2885996.818,2819559.646,3157817.609,2818536.3635,3025178.404,2852778.232
2358089.247,2834858.147,2883475.748,3205778.512,1850101.577,2054484.573,2478512.157,2640922.847,2124667.381,2875564.079,3214258.511,3353015.798,1951089.142,2707785.031,3162221.141,3619298.938,3044627.13,2559717.502,3283637.1545,3390760.0395
1905572.744,2786673.18,3123333.247,2576016.676,2391377.549,3373118.937,3821415.467,3367838.871,1638444.13,2666144.951,2862099.247,2714601.101,1504664.285,2560047.758,2818821.391,2634030.855,2849674.9615,3594627.169,2788350.174,2726426.123
2605382.388,2513620.432,2622975.874,2235708.155,2477536.814,2597643.181,2451940.423,2587047.928,2443622.242,3111281.605,2787504.326,3015324.091,2474685.893,2480492.204,2483417.569,2538782.176,2429342.0145,2519494.1755,2901414.2085,2511099.8725
11878089.35,15223040.83,16260008.13,14033890.54,16897073.54,23736225.43,22762689.7,21788302.8,9453762.21,15526826.84,17877608.71,19266852.94,9961554.262,14705143.95,15313604.53,15549380.19,15146949.335,22275496.25,18572230.825,15431492.36
3041654.188,3061944.776,3006050.391,2986281.714,2332883.643,2278993.641,2435911.98,2495693.234,2835488.027,2682824.193,2769288.925,2709495.338,2811480.884,2991252.834,2872108.71,3020608.743,2996166.0525,2465802.607,2739392.1315,2946358.7265
2650628.258,2724773.097,2917811.816,3089745.909,2781190.354,3777496.119,3671099.533,5132066.487,2393009.862,2519325.404,3320398.028,4806497.861,2702998.327,2634981.727,2856102.167,3366618.957,3003778.8625,4401583.01,4063447.9445,3111360.562
1322264.463,1449040.993,1454768.562,1316821.25,1059264.84,1455243.771,1687213.835,1640213.009,1168003.144,1315433.586,1649073.335,1698174.727,1421186.439,1416876.314,1495391.713,1470444.393,1385794.906,1663713.422,1673624.031,1482918.053
739196.2975,929795.2625,1001989.322,1113558.878,679075.443,771818.6853,861155.0408,780713.9102,766133.8555,761407.9957,904995.8621,870566.1103,657489.256,922451.0551,1023251.942,1060019.185,1057774.1,820934.4755,887780.9862,1041635.5635
3669227.387,3694368.887,3588951.119,3189731.211,3974821.875,4678236.719,4223415.89,3985539.018,3361184.763,4154899.907,3838852.422,3884115.903,3141236.364,4070293.171,3485717.282,3356540.76,3389341.165,4104477.454,3861484.1625,3421129.021
10436593.53,13115780.81,12920236.45,10405309.21,9556086.814,14344511.1,13603307.86,13273179.76,7002368.658,9254968.91,10593233.09,10398525.02,10173052.34,15842339.54,15053756.48,13573799.61,11662772.83,13438243.81,10495879.055,14313778.045
3574101.728,4604384.64,4749613.62,3840978.952,5219219.296,6167995.478,5600792.753,5237872.847,3543833.281,5080104.068,4784893.466,4681231.266,3323478.532,5301762.176,4733303.629,4454453.372,4295296.286,5419332.8,4733062.366,4593878.5005
1564092.083,1235975.527,1275000.67,1257495.798,1226917.593,1036087.109,1050827.392,1630726.517,1201053.542,965262.7776,1099668.679,1360360.578,1466088.278,1289084.321,1300132.771,1345151.973,1266248.234,1340776.9545,1230014.6285,1322642.372
2332653.347,2241034.792,2127053.208,2071176.016,3882207.966,4791781.611,4852404.986,5174515.338,2406530.532,2774214.087,2894650.602,2986729.749,3043078.298,3732155.055,3827531.855,3866307.816,2099114.612,5013460.162,2940690.1755,3846919.8355
775615.3027,814644.242,916403.3151,929988.8413,755596.7965,846385.1569,837784.4052,837633.4089,771923.5761,909759.7961,942142.4072,939999.3707,719448.8333,835408.7355,851020.5346,882235.4559,923196.0782,837708.90705,941070.88895,866627.99525
14508443.59,14321296.66,15240676.13,14191975.81,11954691.09,11953008.4,14329540.6,16067426.75,12075923,10849143.62,13892874.97,15136043.16,12662737.85,13263778.83,15256165.49,15910038.12,14716325.97,15198483.675,14514459.065,15583101.805
598123.8593,599455.4928,593459.1468,601036.6805,650590.0782,649204.9384,661388.2801,607346.7801,629370.2,620721.9399,605403.7501,616182.4167,629195.3657,575078.6325,604407.6858,579023.4871,597247.91365,634367.5301,610793.0834,591715.58645
2712934.63,2618442.186,2674461.221,2853617.947,1605727.081,1825323.051,2037490.719,2083296.572,2170123.985,2215268.974,2265541.313,2213772.934,2792016.561,3028561.629,2639462.392,2880434.735,2764039.584,2060393.6455,2239657.1235,2759948.5635
1452354.925,1787998.913,1989027.092,2005202.847,1599800.747,2280341.213,2581911.826,2545565.798,1364401.128,1856116.864,2293122.495,2454252.333,1362565.876,1769616.495,2026829.08,2204720.617,1997114.9695,2563738.812,2373687.414,2115774.8485
3864194.787,4540805.273,5796332.239,5501884.603,3935161.963,5361975.217,6370409.927,6708507.423,3312201.308,4516901.353,5834779.108,6432262.735,3635329.269,5242191.778,5609173.414,5880905.165,5649108.421,6539458.675,6133520.9215,5745039.2895
4795805.504,5775237.9,5959453.405,5259500.532,5565632.612,7037877.634,6913041.07,5731889.323,3424781.073,4916068.432,4859113.808,4567231.847,4362264.281,6618250.502,6234373.371,6023299.795,5609476.9685,6322465.1965,4713172.8275,6128836.583
2401696.803,2910317.278,2796316.411,2617980.373,1887946.826,2379812.223,2284627.786,2176044.311,1714750.908,2146174.609,2282208.628,2160801.813,2056538.224,2693488.815,2540767.568,2352906.899,2707148.392,2230336.0485,2221505.2205,2446837.2335
12028786.04,15750222.65,17761474,17148907.78,10977280.96,15442676.73,16268552,16946606.16,12993383.55,17649030.59,17056212.47,19477217.08,9609570.535,14015170.7,13394578.74,14224075.52,17455190.89,16607579.08,18266714.775,13809327.13
1107368.963,913436.0463,746298.818,732202.3973,2332421.475,1602384.753,1497697.702,1348445.272,2033129.504,1346245.766,1253236.09,1077355.481,1332772.119,1003656.849,979745.4631,856490.2195,739250.60765,1423071.487,1165295.7855,918117.8413
1377790.1,1361670.998,1320493.074,1239487.003,1372537.091,1455049.006,1452342.581,1470633.462,1374812.203,1359541.921,1317379.16,1374857.436,1169699.152,1269350.377,1276893.988,1311348.092,1279990.0385,1461488.0215,1346118.298,1294121.04
297664.9379,284126.449,260137.4013,257982.9826,288088.644,292015.9417,281821.9836,271182.751,338542.4548,310747.6236,278118.0964,268848.6157,252562.4813,295339.8058,269611.0174,257998.9816,259060.19195,276502.3673,273483.35605,263804.9995
942291.1306,1176653.28,1281944.475,1346846.11,1212547.606,1631176.672,1623940.706,1547625.349,727620.9855,1166909.64,1352976.893,1518935.719,1009687.9,1361535.861,1439189.931,1551707.392,1314395.2925,1585783.0275,1435956.306,1495448.6615
939225.0179,779990.1037,699782.9145,711268.1781,855045.3681,717667.1141,646997.5085,635988.2324,882182.7565,753020.5347,682589.2558,610746.4136,920581.6911,807159.5908,690490.0106,658529.562,705525.5463,641492.87045,646667.8347,674509.7863
2199602.739,2629733.654,2704105.132,2567133.969,2626246.046,2789192.65,2863630.592,2692126.908,2103952.649,2717941.755,2844570.12,2538469.566,1910289.015,3039007.1,2862241.871,2595357.709,2635619.5505,2777878.75,2691519.843,2728799.79
1131166.812,1318034.192,1442111.878,1406290.237,1212430.939,1552181.578,1603380.269,1469459.143,1242553.486,1305341.833,1393089.44,1490258.333,1199084.264,1179960.403,1468313.702,1578950.401,1424201.0575,1536419.706,1441673.8865,1523632.0515
1106739.065,1138266.214,1100165.019,1112968.968,1037422.4,1207952.951,1244237.098,1225676.283,876246.7923,1277840.071,1237082.445,1220760.773,885055.2111,1408600.022,1304558.297,1262752.788,1106566.9935,1234956.6905,1228921.609,1283655.5425
1327540.483,1975281.762,2356975.27,2189619.145,1593070.535,2707478.894,2779293.349,2798262.456,1203832.001,2452674.381,2790518.709,3262255.942,1349900.908,2491273.203,2923615.679,3155603.842,2273297.2075,2788777.9025,3026387.3255,3039609.7605
9305866.132,14373467.32,19843070.17,21247470.29,8473167.637,16748410.16,19611433.58,22910683.3,6236831.194,15348056.89,23298185.49,29729975.44,6785004.435,13875270.58,20312759.56,25042957.68,20545270.23,21261058.44,26514080.465,22677858.62
2447565.38,2293101.407,2306778.77,2406637.864,2562773.077,2556230.702,2662879.993,2929043.544,2521600.013,2211582.303,2371679.946,2659798.939,2811933.742,2152917.93,2421413.01,2612502.2,2356708.317,2795961.7685,2515739.4425,2516957.605
636194.2433,756066.5019,747680.6428,688589.9195,646912.7256,788251.7866,831252.6609,796631.8412,479400.2061,699616.0922,739449.0954,714201.4429,626305.1222,731881.7411,704508.0749,687156.9327,718135.28115,813942.25105,726825.26915,695832.5038
872714.7255,1069647.146,1004628.59,855185.2901,1374974.945,1757401.668,1578663.345,1464012.185,1027601.742,1436955.646,1323192.482,1308422.154,719442.2673,1009072.907,995224.0589,924188.5255,929906.94005,1521337.765,1315807.318,959706.2922
2523786.416,3233567.804,3611160.242,3850037.717,2270330.399,2969335.272,3228303.417,3436214.852,2481337.874,2938965.135,3331887.497,3648344.337,1983143.741,3065612.48,3937227.852,4704877.308,3730598.9795,3332259.1345,3490115.917,4321052.58
482051.3776,594193.8647,809729.5488,934032.2016,448229.8778,536303.8554,693597.3623,733178.8632,480814.7309,638867.9228,805540.4798,1061289.954,495730.657,616426.2424,905181.4611,1094403.126,871880.8752,713388.11275,933415.2169,999792.29355
1456679.809,1422634.272,1308970.786,1211499.254,1376402.662,1375367.555,1267685.371,1234946.547,1314204.583,1253625.186,1229350.228,1207549.408,1258040.796,1278730.281,1257326.381,1179637.781,1260235.02,1251315.959,1218449.818,1218482.081
758701.5373,809414.0933,794406.3218,805143.3503,827003.783,900794.6101,848189.6984,868584.4854,761001.1896,780056.7572,817765.664,862194.9455,811817.3225,884422.0579,780424.3357,882858.8797,799774.83605,858387.0919,839980.30475,831641.6077
1016192.981,1077785.781,1002439.527,909110.1707,887864.7251,987170.8872,973781.0428,883342.5665,989650.3059,976524.1348,899688.6013,858568.125,945363.5994,1087088.967,1045961.477,989014.4014,955774.84885,928561.80465,879128.36315,1017487.9392
625841.3702,659414.5573,679229.2885,621946.8913,625997.793,722805.1922,705676.2459,689563.7427,589828.6738,638741.0544,670375.3785,651495.6875,629239.9975,816620.5231,766742.3767,745539.1215,650588.0899,697619.9943,660935.533,756140.7491
1073849.07,959912.5175,864967.6513,804100.4004,861088.9295,711039.1029,669372.1679,612590.2322,1037403.698,773033.6912,677652.2034,644804.3292,1022686.053,757227.5022,739121.3604,680732.7218,834534.02585,640981.20005,661228.2663,709927.0411
3315351.021,3192885.896,3131079.006,2735663.935,3355059.035,3219274.353,2875934.196,3058423.747,3329809.5,3396750.749,3354626.726,3508112.277,2966462.794,3023709.374,3000651.778,3016222.23,2933371.4705,2967178.9715,3431369.5015,3008437.004
3174325.241,3993914.476,4341327.895,4163605.767,2638906.214,3275972.538,3368320.732,3614926.336,3208311.852,3557469.717,3942915.709,4071093.022,2969854.401,3870368.506,3835053.15,4164309.056,4252466.831,3491623.534,4007004.3655,3999681.103
4347064.907,5866028.326,6935374.724,7170466.563,5728518.845,8656318.955,10120139.93,10888670.75,4245111.969,7263181.306,9276616.608,11159639.42,2634391.362,5400569.421,6189772.442,7106018.681,7052920.6435,10504405.34,10218128.014,6647895.5615
3921647.48,3895295.986,3897972.362,3929067.351,4052223.274,4265679.98,4074077.225,3872244.09,3913956.809,4141205.066,4039490.627,3908250.725,2712612.258,3611669.287,3282702.078,3411463.006,3913519.8565,3973160.6575,3973870.676,3347082.542
819258.0332,841154.5672,876354.7435,979729.1766,968277.8747,933689.6413,950547.0576,925081.9075,847326.7597,866862.8456,887725.9846,914634.1713,841733.39,913514.6542,926155.8742,974626.7693,928041.96005,937814.48255,901180.07795,950391.32175
272731.4078,222830.7288,228396.01,236057.8459,255945.1648,232136.9532,219476.567,237827.8398,255605.2482,241586.9794,231396.2321,242305.2284,247479.2869,231182.3341,235862.7775,241947.2852,232226.92795,228652.2034,236850.73025,238905.03135
683504.8279,849836.9825,866852.2661,833174.4978,612318.4503,793273.2386,802848.7793,833839.6439,631697.7546,788095.4679,878650.6416,947408.1755,625766.3539,885855.0482,955668.9452,953138.7559,850013.38195,818344.2116,913029.40855,954403.85055
3503506.98,3823925.093,3972199.246,4407214.853,3367993.378,3812373.985,3790283.022,4191277.913,3526787.809,3915928.603,4138948.491,4368957.861,3865859.943,3809536.237,3960293.311,4098079.944,4189707.0495,3990780.4675,4253953.176,4029186.6275
1569924.982,1777816.223,1846058.728,1764297.472,1680936.602,1830107.598,1739618.505,1698922.203,1356801.304,1618186.128,1740537.174,1840013.153,1545938.694,2141743.233,2150874.77,2207691.308,1805178.1,1719270.354,1790275.1635,2179283.039
744094.4765,912430.9074,925838.6537,868423.4167,923227.398,1043442.453,1058915.28,1026951.935,675928.694,797592.9082,930887.4157,982189.308,717488.0243,912702.4177,944691.517,959428.4776,897131.0352,1042933.6075,956538.36185,952059.9973
550127.8142,581473.9759,544767.1064,520587.2349,514433.5439,509081.903,497710.0365,471157.192,444694.9804,478254.5018,528513.7445,477621.6805,576936.2242,625124.7339,577282.9621,575669.1632,532677.17065,484433.61425,503067.7125,576476.06265
501573.6948,529105.9921,558071.8013,496867.801,645057.827,710206.9832,645128.9061,660800.1647,479873.9287,515840.1754,548362.6876,618471.7596,561633.745,592963.9107,566614.3725,588840.3752,527469.80115,652964.5354,583417.2236,577727.37385
6687140.235,6636155.547,6776008.196,6534309.543,7337711.859,8030835.11,7810730.696,7870964.948,8728413.535,9634896.531,8478758.198,7837665.033,5742500.864,6345375.686,5985341.672,6048502.512,6655158.8695,7840847.822,8158211.6155,6016922.092
1246875.797,1376777.717,1202516.324,1413078.042,1534316.328,1414020.941,1634491.929,1502971.063,1196523.815,1162614.113,1347251.705,1267308.134,1159388.202,1447667.343,1327750.906,1257767.767,1307797.183,1568731.496,1307279.9195,1292759.3365
2071843.901,1872123.71,1851266.812,1859901.92,2916044.602,2818546.695,2443620.232,2332682.629,2522926.543,2532018.169,2260871.513,2158222.658,1821226.138,2098887.99,1944222.225,1985350.931,1855584.366,2388151.4305,2209547.0855,1964786.578
1960896.583,2022479.442,1978702.721,1894251.012,1890702.312,2182336.77,2188142.1,1937209.353,1741753.426,2024437.596,1912623.662,1786813.717,1705650.77,2013302.685,1984837.289,1807252.955,1936476.8665,2062675.7265,1849718.6895,1896045.122
30550537.14,43407373.55,57193749.88,35588459.09,12452373.84,43672874.35,35502068.31,55857793.59,6589456.018,27516203.68,43614814.47,64438664.93,25851050.05,47572173.51,59168777.15,78286127.95,46391104.485,45679930.95,54026739.7,68727452.55
880430.5663,878659.3545,869250.6874,867767.4164,1332108.4,1239514.421,1133409.331,1174075.624,936468.8379,1097372.484,997837.4534,1100729.769,898201.622,972580.3043,890993.6866,915866.353,868509.0519,1153742.4775,1049283.6112,903430.0198
2933758.121,1941717.735,1460210.981,1127549.067,5289004.123,3105595.203,1956115.058,1741538.962,5345783.106,3238027.567,2219520.445,1600339.874,3161114.025,2461710.76,1644468.262,1415240.485,1293880.024,1848827.01,1909930.1595,1529854.3735
1584444.518,1236414.531,1025132.856,1043644.469,1790043.389,1159725.075,920727.0082,825360.4835,1820073.157,1223577.143,1033166.617,953573.042,1925501.972,1534656.656,1148149.762,1026169.307,1034388.6625,873043.74585,993369.8295,1087159.5345
