"","B73_S1","Mo17_S1","H_S1","acs_S1","S1_HMP","S1_acs_B73","S1_B73_Mo17","HP","LP","Category","B73_S2","Mo17_S2","H_S2","acs_S2","S2_HMP","S2_acs_B73","S2_B73_Mo17","HP.1","LP.1","Category.1","B73_S34","Mo17_S34","H_S34","acs_S34","S34_HMP","S34_acs_B73","S34_B73_Mo17","HP.2","LP.2","Category.2"
"Zm00001d038879_T003",887562.8554,656372.0414,837646.4246,727463.3168,0.117801387930055,-0.286974791609548,0.435335504243582,"B73","Mo17","Additive",803067.8374,638120.3674,764902.1413,673171.4762,0.086088342358939,-0.254547813693173,0.33169327898958,"B73","Mo17","Additive",762781.97485,622347.4371,710677.1276,683065.17665,0.0372454006786875,-0.159247507986626,0.293550535257309,"B73","Mo17","Additive"
"Zm00001d050033_T003",1350115.967,1475874.086,1153125.93,910684.7189,-0.293206312929856,-0.568059750288279,-0.12848631171934,"Mo17","B73","BLP",1517786.798,1816265.574,1526856.469,1501004.266,-0.126712317620387,-0.0160410738057411,-0.259006017592319,"Mo17","B73","Additive",1400915.2495,1954630.781,1639722.5795,1381275.7035,-0.0330957981877821,-0.0203683691995907,-0.480526435735909,"Mo17","B73","Additive"
"Zm00001d041760_T001",4652142.803,5145312.301,5028797.614,4855780.481,0.0378064359218442,0.0618078193308272,-0.145363263196831,"Mo17","B73","Additive",4632272.629,5695865.011,5601690.634,5487103.346,0.117354082386469,0.244324583698618,-0.298194791015196,"Mo17","B73","Additive",4622992.4345,5168008.6815,5131867.0895,5042741.673,0.0680274255794009,0.125381319928184,-0.160781491937078,"Mo17","B73","Additive"
"Zm00001d037725_T001",3879773.742,3671356.992,3248441.128,2836689.193,-0.216945135822518,-0.451764432989027,0.0796591160615221,"B73","Mo17","BLP",6603238.544,5926990.558,6371653.172,7153115.028,0.0243268508831367,0.115397876751355,0.155874005468864,"B73","Mo17","Additive",6999862.1105,6326467.5545,7616848.3315,8262645.695,0.192986585456266,0.23927730299641,0.145926321380443,"B73","Mo17","AHP"
"Zm00001d033805_T001",1162994.239,1176665.748,1214617.864,1049624.015,0.0542036086974737,-0.147971316542451,-0.0168606061051929,"Mo17","B73","AHP",1154341.944,1319496.677,1240190.146,1033938.694,0.00380994136975748,-0.158920002921309,-0.192917068953925,"Mo17","B73","Additive",1121523.4895,1594146.4035,1614228.16,1136496.3495,0.249536386551987,0.0191332131861945,-0.507324292948747,"Mo17","B73","AHP"
"Zm00001d021878_T003",429010.0754,378518.0856,429373.9977,457615.3649,0.088722254296538,0.0931239627321813,0.180649296297288,"B73","Mo17","AHP",403266.4951,392324.6089,400815.0185,388904.4659,0.0109094226002356,-0.0523177444400328,0.0396857136365629,"B73","Mo17","Additive",399725.9249,413148.9846,434640.35095,422702.08645,0.096788758979666,0.0806300892870476,-0.0476509778268234,"Mo17","B73","AHP"
"Zm00001d010690_T001",172420.3763,646597.0348,580521.3022,492390.3853,0.50345488592701,1.51387231184138,-1.90693661213282,"Mo17","B73","PD-H/HP",261060.8958,613805.3455,596214.9926,651208.5211,0.44677019472487,1.31873320431273,-1.23339483682248,"Mo17","B73","PD-H/HP",259667.7163,519843.9103,477415.7607,671098.30165,0.292675652991978,1.36985744682677,-1.00141184160318,"Mo17","B73","Additive"
"Zm00001d033747_T004",1004443.434,1909662.65,1219296.677,1381452.68,-0.25700419512926,0.459789825328835,-0.926921482691843,"Mo17","B73","Additive",879879.9138,1607138.865,1282146.312,1294937.974,0.0441435033608428,0.557504453209608,-0.869116047645029,"Mo17","B73","Additive",1243353.7135,1862115.1525,2053004.7635,1509609.5245,0.402925870813231,0.279938652819079,-0.582705513792952,"Mo17","B73","AHP"
"Zm00001d026675_T002",1930999.849,1875780.883,1617961.764,1634242.503,-0.234393959923541,-0.240725972569059,0.0418567403958165,"B73","Mo17","BLP",2051410.926,2154219.864,1840603.47,2358071.891,-0.192143348753015,0.200991190164943,-0.0705489891963757,"Mo17","B73","BLP",2154507.4505,2019243.4345,1985578.793,2255816.9545,-0.0717848822566063,0.0662919193272478,0.0935432388920538,"B73","Mo17","BLP"
"Zm00001d011401_T001",1382095.511,1467403.044,1517115.556,1422618.643,0.0906229162122688,0.0416916569146192,-0.0864078650626524,"Mo17","B73","AHP",1574181.193,1808664.048,1673376.488,1538053.265,-0.0154751084117571,-0.0334961421783948,-0.200322849149526,"Mo17","B73","Additive",1530960.285,1728133.734,1664102.8835,1496787.737,0.0302736593177402,-0.0325672141178928,-0.174778008724084,"Mo17","B73","Additive"
"Zm00001d013040_T008",339311.3585,333362.7728,312900.0783,342610.9144,-0.104205758620258,0.0139613861374255,0.0255167202383693,"B73","Mo17","BLP",345355.1916,337730.7254,349878.6772,326503.2395,0.0347876956563197,-0.0809836053515507,0.0322074753458082,"B73","Mo17","AHP",292020.4505,304427.05305,289326.2581,301975.97945,-0.043697901935734,0.0483643894571403,-0.0600271641984577,"Mo17","B73","BLP"
"Zm00001d011717_T001",1340133.598,1216040.533,1243809.402,1133813.093,-0.0392206908062861,-0.241193995948473,0.140185512789589,"B73","Mo17","Additive",1304870.159,1172060.205,1168019.586,1291770.261,-0.0844888431397286,-0.0145567465364107,0.154859580369999,"B73","Mo17","BLP",1123297.91,1060684.374,1072762.732,1152745.4985,-0.0256301297693762,0.0373334361571936,0.0827451759785182,"B73","Mo17","Additive"
"Zm00001d001859_T001",472765.6572,512687.6195,554683.4659,456670.1718,0.170877251617906,-0.0499726779106467,-0.116954821031022,"Mo17","B73","AHP",453278.9814,437892.4178,429355.2102,462743.0197,-0.0535312334037527,0.0298119629265207,0.0498227953986305,"B73","Mo17","BLP",461852.2376,447908.53015,434430.00415,447810.9371,-0.0663634745043502,-0.0445415934972917,0.0442272160276368,"B73","Mo17","BLP"
"Zm00001d014425_T001",318751.3551,300731.22,270320.5819,319659.8531,-0.196392341385986,0.00410608844951688,0.0839568281817039,"B73","Mo17","BLP",335359.1904,317571.6146,324164.4377,347356.4517,-0.0102042794245018,0.0507097546457214,0.0786251728382687,"B73","Mo17","Additive",332290.22955,314201.3208,295017.00785,343154.16845,-0.131833385296941,0.0464130062931495,0.0807546283037959,"B73","Mo17","BLP"
"Zm00001d051586_T001",760611.0205,1033377.673,666866.5079,728783.5837,-0.427700898383807,-0.0616683804317191,-0.442136871109517,"Mo17","B73","BLP",862426.3652,1200841.419,871397.0848,800715.9289,-0.243528883708091,-0.10711077684992,-0.4775724554131,"Mo17","B73","Additive",822845.14665,1152074.1865,999639.4855,811640.40735,0.0176860670554889,-0.0197802605342043,-0.485540763665193,"Mo17","B73","Additive"
"Zm00001d049764_T001",837163.2869,850048.1673,970791.836,725087.9356,0.202593086625494,-0.207353075094791,-0.0220355479387865,"Mo17","B73","AHP",792262.0548,828405.0388,930015.8602,732477.0657,0.198739452118134,-0.113194117762212,-0.0643586224737439,"Mo17","B73","AHP",762243.583,787172.26805,877852.6507,663367.1751,0.180326301863457,-0.2004444737625,-0.046427295803793,"Mo17","B73","AHP"
"Zm00001d012984_T001",907469.8606,969893.5907,873934.2583,940024.9433,-0.10311131596086,0.0508493105051839,-0.0959767462221391,"Mo17","B73","BLP",908117.9072,953691.6172,916816.1575,799595.1034,-0.0220011083160961,-0.183609987444685,-0.0706432114821375,"Mo17","B73","Additive",818144.4834,869040.512,815118.093,757908.08245,-0.0495371750788132,-0.11033275210937,-0.0870677886240219,"Mo17","B73","BLP"
"Zm00001d049267_T001",8274374.019,8579618.386,7429055.196,6580379.49,-0.181839730068923,-0.330479385401894,-0.052263307446937,"Mo17","B73","BLP",10467174.2,10682793.33,10183219.62,10691258.09,-0.0544616792656435,0.0305596180492001,-0.0294169177091668,"Mo17","B73","BLP",10116925.4015,10738090.985,11165084.865,10349459.665,0.0985997712199517,0.0327845356488184,-0.0859666218050008,"Mo17","B73","AHP"
"Zm00001d048628_T014",444971.026,371127.5695,423951.1859,459626.1089,0.0551547018561744,0.0467493531131528,0.261796222245753,"B73","Mo17","Additive",447181.6941,399228.0113,416252.8185,413266.029,-0.0238961293970589,-0.113790353803941,0.163648182002872,"B73","Mo17","Additive",415895.9958,432717.9844,441207.722,413458.7466,0.0563495951323494,-0.00847940519703289,-0.0572042876023406,"Mo17","B73","AHP"
"Zm00001d012407_T004",587328.4323,478349.2788,629908.2562,899217.1343,0.241442430619418,0.614502046190498,0.296103056547631,"B73","Mo17","AHP",531645.2421,493325.9963,526566.8194,605711.7457,0.0391050936956367,0.188167507063116,0.107922567142626,"B73","Mo17","Additive",545862.27725,479609.02915,502105.14575,569020.8191,-0.0302257090510309,0.0599444376200668,0.186678181334869,"B73","Mo17","Additive"
"Zm00001d027966_T001",739958.8911,753448.8999,676458.8801,714628.1071,-0.142534017718649,-0.0502524652988783,-0.0260645461723446,"Mo17","B73","BLP",866968.779,899607.9295,857473.5919,973385.7796,-0.0427922498753718,0.167031657617362,-0.0533163371421761,"Mo17","B73","BLP",1056156.112,1104038.899,1120382.48,1104462.4465,0.0528297713745627,0.0645212682248119,-0.0639679066553768,"Mo17","B73","AHP"
"Zm00001d049059_T001",1921828.974,1776169.718,1785172.387,1897264.092,-0.0506813181483297,-0.0185594441297589,0.113710512727377,"B73","Mo17","Additive",1599070.935,1674841.711,1551362.983,1577185.862,-0.0774795454839146,-0.0198812551811623,-0.0667908147724926,"Mo17","B73","BLP",1315293.2375,1462004.8195,1413843.213,1393220.006,0.0259401283850106,0.0830386182061404,-0.152563590724817,"Mo17","B73","Additive"
"Zm00001d010500_T001",757041.0655,740722.6833,715169.2049,710684.6941,-0.0664535561614967,-0.0911619324123132,0.0314380431398045,"B73","Mo17","BLP",798272.5759,993466.1816,785857.1004,795176.4446,-0.189021399182601,-0.00560642836548352,-0.315589408647297,"Mo17","B73","BLP",789557.4345,959445.9827,920195.8829,851310.28915,0.0734797987279358,0.108640851950064,-0.281157368874778,"Mo17","B73","Additive"
"Zm00001d049560_T001",720722.6369,731677.7365,621177.7316,811073.399,-0.225361189099648,0.170388319550684,-0.0217642020679935,"Mo17","B73","BLP",842743.412,878408.3467,783383.1655,1011351.273,-0.135584278426906,0.263118826719994,-0.0597983187653627,"Mo17","B73","BLP",815943.5547,860859.982,785796.9496,1013243.19235,-0.0934851924165113,0.312439224340426,-0.0773092508552883,"Mo17","B73","BLP"
"Zm00001d002386_T001",46470.11014,53535.1907,37506.31759,38749.80053,-0.414870943191651,-0.262114180289058,-0.204184476981945,"Mo17","B73","BLP",43776.55764,42703.95816,43800.25641,48899.16619,0.0185641876612841,0.159651352128444,0.0357887158853745,"B73","Mo17","AHP",41552.497515,37690.36297,37111.07583,42438.22406,-0.0944311345500931,0.0304290912556574,0.140739504187036,"B73","Mo17","BLP"
"Zm00001d002051_T001",778106.9905,997081.3697,919803.4505,1482440.838,0.0514254018706939,0.92993408412135,-0.357742703834695,"Mo17","B73","Additive",780330.1151,924936.1123,886643.3475,1884051.367,0.0564288104688362,1.27168181550989,-0.24526913976541,"Mo17","B73","Additive",856300.4019,949305.31065,941348.68685,1742530.547,0.060318230591302,1.02499503942255,-0.148755151383454,"Mo17","B73","Additive"
"Zm00001d041710_T002",394462.8897,509548.8954,457562.0808,408863.2388,0.0176259173055829,0.0517287742191099,-0.369331010783036,"Mo17","B73","Additive",477327.2093,540353.8473,465496.2442,478202.2418,-0.128444055833087,0.00264231604751116,-0.178925879128636,"Mo17","B73","BLP",494816.43225,559693.0043,485936.97755,525408.49835,-0.117730881372727,0.0865461246369109,-0.177742304098627,"Mo17","B73","BLP"
"Zm00001d007179_T001",1296013.891,1270105.98,1240079.135,1153167.3,-0.0491563761489332,-0.168479348991534,0.0291322982988813,"B73","Mo17","BLP",1280866.535,1210729.93,1258109.45,1246164.268,0.0141870051257422,-0.0396259007769047,0.0812430682401868,"B73","Mo17","Additive",1213217.0965,1217249.495,1168645.6645,1125968.917,-0.0563957349894205,-0.107670731925249,-0.00478716858484482,"Mo17","B73","BLP"
"Zm00001d021802_T002",524647.5361,478757.1915,498772.4838,508350.4429,-0.00844985846478302,-0.045525135545933,0.13205437184825,"B73","Mo17","Additive",528182.7687,587302.694,612823.2343,500755.4275,0.135871188969524,-0.0769310832050772,-0.153067019439688,"Mo17","B73","AHP",516533.8419,579390.65565,622743.41415,539038.9987,0.184561355458641,0.0615267800117403,-0.165673543502753,"Mo17","B73","AHP"
"ZemaCp019.1",120574628.2,103114730.5,95571796.66,70802444.78,-0.226839781198405,-0.768055279497495,0.225675917198626,"B73","Mo17","BLP",160572499.1,132668178.4,150617532.7,161637182,0.0388044734909199,0.00953427795878558,0.275402457366256,"B73","Mo17","Additive",154696143.2,148229228.35,164956271.5,159639548,0.12312121272293,0.0453808704035415,0.0616072774745645,"B73","Mo17","AHP"
"ZemaCp046.1",6166350.217,4100590.284,2495834.054,8733100.084,-1.0404124106329,0.502077044567826,0.588585227387155,"B73","Mo17","BLP",6943554.757,9247343.42,4033987.555,9043179.913,-1.00490448189954,0.381155725712415,-0.413364526707196,"Mo17","B73","BLP",5599514.213,8763775.2065,6668695.7885,8924852.151,-0.106909643819375,0.672526598373944,-0.646250807940072,"Mo17","B73","Additive"
"Zm00001d033684_T002",382999.1294,392425.9016,372984.4164,362610.4319,-0.0558719518200137,-0.0789206823307179,-0.0350791553058822,"Mo17","B73","BLP",378895.6359,411773.1012,430153.5785,374990.8166,0.121778457899093,-0.0149452581358652,-0.120049066911362,"Mo17","B73","AHP",417835.4954,427114.93525,431919.355,405791.13625,0.0318952598711751,-0.0421977030448617,-0.0316892911643465,"Mo17","B73","AHP"
"Zm00001d010586_T001",754266.5407,963671.5432,1427758.201,500237.0837,0.733073630084017,-0.59246241761136,-0.353467074245964,"Mo17","B73","AHP",720692.5029,955845.4424,1664277.498,498786.6744,0.98941086915564,-0.530960914998451,-0.407393519616461,"Mo17","B73","AHP",761290.91915,884740.3874,1432891.126,624863.3044,0.799937219608896,-0.284907250351533,-0.216806312511591,"Mo17","B73","AHP"
"Zm00001d044364_T005",215853.6236,203105.4376,209326.3247,249523.1067,-0.00105552202399893,0.209120108323531,0.08782444754259,"B73","Mo17","Additive",211576.6038,195377.6173,188215.2794,190519.5026,-0.112482761212135,-0.1512414153567,0.114914902795496,"B73","Mo17","BLP",198785.72595,188277.86195,182537.39575,191054.05295,-0.0843785420773521,-0.0572333033343533,0.0783507909094096,"B73","Mo17","BLP"
"Zm00001d012088_T001",3907569.185,4881172.543,4424624.508,5571159.502,0.00989839580251935,0.511706203952008,-0.320956333080462,"Mo17","B73","Additive",2639449.282,3856835.65,2352962.519,2295168.843,-0.465136571961798,-0.201636655638074,-0.547180725860144,"Mo17","B73","BLP",2653463.7785,5687953.934,3054716.471,2416354.5765,-0.449254125924107,-0.135044683518593,-1.10003292564314,"Mo17","B73","PD-L/LP"
"ZemaCp065.1",4103946.623,4613546.744,3046651.892,4292635.335,-0.51668869301553,0.0648516521568294,-0.168864307003631,"Mo17","B73","BLP",5089467.419,5958178.325,4142602.694,6190798.49,-0.415129596682526,0.282610805268321,-0.227356608134836,"Mo17","B73","BLP",5374718.023,5976197.3415,4505374.4645,6140650.256,-0.333089718697538,0.192202368232236,-0.153038720778689,"Mo17","B73","BLP"
"Zm00001d027854_T003",3161670.553,4238429.952,4058116.612,5246152.003,0.133265457308402,0.730572562846332,-0.422842897765923,"Mo17","B73","Additive",3231299.92,4352788.302,3738955.653,3666093.319,-0.0203403867194524,0.182128845956331,-0.429825192673928,"Mo17","B73","Additive",4393343.9225,4671115.537,4571778.5565,3913806.136,0.0125345349757923,-0.166747145618024,-0.0884476878934429,"Mo17","B73","Additive"
"Zm00001d011386_T004",287268.9756,423761.8951,294281.1951,346545.5874,-0.272716843051978,0.270642955101336,-0.56085167213985,"Mo17","B73","Additive",336178.0697,477307.9188,363424.2437,434110.93,-0.162462833448415,0.368838132455579,-0.505694657071473,"Mo17","B73","Additive",357365.92135,425821.20845,369604.83305,391530.72565,-0.0833734352334837,0.131723463882485,-0.252845741857236,"Mo17","B73","Additive"
"Zm00001d034186_T001",246787.0264,337288.1674,338266.5331,232450.3519,0.212006335502042,-0.0863439440536116,-0.450715153262841,"Mo17","B73","AHP",256366.7968,314502.7172,308639.4369,240748.8674,0.112761395851596,-0.0906804132829779,-0.294863057341777,"Mo17","B73","Additive",247519.09335,335092.3561,285879.2442,272587.3383,-0.0271281742930687,0.139178733028992,-0.437018959745206,"Mo17","B73","Additive"
"Zm00001d004768_T001",1766925.867,1730680.8,1730668.95,1917892.403,-0.0150382701172869,0.118280273438351,0.0299018473550272,"B73","Mo17","BLP",1462638.257,1469059.867,1348917.72,1944520.035,-0.119934206451348,0.410841096394322,-0.00632018668106075,"Mo17","B73","BLP",1352011.268,1444824.818,1296776.0885,1700635.6675,-0.108866310266249,0.330966925579458,-0.095787404109265,"Mo17","B73","BLP"
"Zm00001d037573_T001",4591137.703,4645884.767,4844622.672,3781557.515,0.0689564267427349,-0.2798711422418,-0.017101667309586,"Mo17","B73","AHP",5020622.073,5120936.462,5359733.814,4999445.57,0.0799538775716756,-0.00609801898265956,-0.0285415286469449,"Mo17","B73","AHP",4889637.457,5063142.611,5240322.104,4675128.9445,0.0745559279737971,-0.0647213438244755,-0.0503056202140712,"Mo17","B73","AHP"
"Zm00001d036334_T003",247707.57,420960.1538,334029.5047,304577.8497,-0.00131393991769475,0.29817306788277,-0.765045722364307,"Mo17","B73","Additive",259014.0718,476615.2584,350232.7986,247478.1434,-0.0706648068409086,-0.065729363346312,-0.879794659582632,"Mo17","B73","Additive",247264.13805,519382.69265,391961.8848,255470.735,0.032151242449725,0.0471050215894725,-1.07074492635043,"Mo17","B73","Additive"
"Zm00001d048954_T001",958335.0157,1116920.989,970203.125,955083.5569,-0.0969305875386495,-0.00490312790803106,-0.220925145168067,"Mo17","B73","Additive",1125570.445,1365748.992,1281774.94,1212962.803,0.0412329532843653,0.107878956923198,-0.279036006054532,"Mo17","B73","Additive",1271726.8435,1414049.2835,1402161.2545,1182256.136,0.0623132210858173,-0.105246195317058,-0.153043578076766,"Mo17","B73","Additive"
"Zm00001d007758_T003",539006.8574,657004.4065,676922.9064,566788.8855,0.178832465440645,0.0725078403940372,-0.285599419197917,"Mo17","B73","AHP",548692.5973,624482.5414,633492.2604,618242.4209,0.110980494958702,0.172174536788128,-0.186663127324107,"Mo17","B73","AHP",498542.31295,585737.6993,572712.33385,552916.8383,0.0791452018554824,0.149346551431881,-0.232538796134447,"Mo17","B73","Additive"
"Zm00001d019956_T002",2736926.281,2000665.483,1777817.258,2494650.468,-0.414046850564915,-0.133718886345032,0.452076611628627,"B73","Mo17","BLP",2890482.396,2378810.304,2434029.926,3545581.532,-0.114262415264954,0.294711986012477,0.281070055903545,"B73","Mo17","Additive",2087320.9235,1825996.5925,2056743.062,2523057.969,0.0719694055194769,0.273520923142449,0.192968357362568,"B73","Mo17","Additive"
"Zm00001d032166_T003",515920.6898,538323.5775,535882.1678,461299.3336,0.0237785376960332,-0.161446095315778,-0.0613243103273561,"Mo17","B73","Additive",479841.9272,569237.3807,531152.1651,475391.8402,0.0180733839848657,-0.0134420811139378,-0.246471182263331,"Mo17","B73","Additive",449251.7747,542056.89635,516468.49105,450971.60325,0.0593459852657483,0.00551238992379681,-0.270920087385184,"Mo17","B73","Additive"
